mode,pair,game,agent,opponent,seat,outcome,score,margin,decision_time_seconds,decisions,turns,milliseconds_per_decision
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_greedy,2,greedy,expectimax_d2,second,0.0,3,-9,0.0687925,6,6,11.465416666666668
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts,0,expectimax_d2,mcts,first,0.0,6,-6,0.9612206,10,12,96.12206
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts,0,mcts,expectimax_d2,second,1.0,12,6,1.4779604,10,12,147.79604
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts,1,expectimax_d2,mcts,first,0.0,9,-3,0.4214732,7,8,60.210457142857145
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts,1,mcts,expectimax_d2,second,1.0,12,3,0.7937579,7,8,113.39398571428572
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts,2,expectimax_d2,mcts,first,0.0,4,-8,0.4581363,7,7,65.44804285714285
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts,2,mcts,expectimax_d2,second,1.0,12,8,0.989841,7,7,141.40585714285714
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random,0,expectimax_d2,random,first,1.0,12,12,0.6918237,10,12,69.18237
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random,0,random,expectimax_d2,second,0.0,0,-12,2.99e-05,9,11,0.003322222222222222
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random,1,expectimax_d2,random,first,1.0,12,12,0.4062014,6,7,67.70023333333333
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random,1,random,expectimax_d2,second,0.0,0,-12,1.63e-05,5,6,0.00326
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random,2,expectimax_d2,random,first,1.0,10,10,0.4315246,7,8,61.64637142857142
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random,2,random,expectimax_d2,second,0.0,0,-10,1.81e-05,6,7,0.003016666666666666
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule,0,expectimax_d2,rule,first,0.0,9,-3,0.860205,6,6,143.3675
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule,0,rule,expectimax_d2,second,1.0,12,3,0.0292372,6,6,4.872866666666667
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule,1,expectimax_d2,rule,first,1.0,12,6,0.7518506,7,8,107.40722857142858
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule,1,rule,expectimax_d2,second,0.0,6,-6,0.048602,6,7,8.100333333333333
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule,2,expectimax_d2,rule,first,0.0,9,-3,0.6885452,6,6,114.75753333333334
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule,2,rule,expectimax_d2,second,1.0,12,3,0.0070358,6,6,1.1726333333333334
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2,0,expectimax_d3,expectimax_d2,first,0.0,6,-6,6.0322929,10,11,603.22929
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2,0,expectimax_d2,expectimax_d3,second,1.0,12,6,0.7939485,10,11,79.39484999999999
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2,1,expectimax_d3,expectimax_d2,first,1.0,12,6,4.0741689,6,7,679.02815
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2,1,expectimax_d2,expectimax_d3,second,0.0,6,-6,0.4358206,5,6,87.16412
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2,2,expectimax_d3,expectimax_d2,first,1.0,12,3,4.0585907,9,9,450.9545222222222
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2,2,expectimax_d2,expectimax_d3,second,0.0,9,-3,0.4429923,8,8,55.3740375
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy,0,expectimax_d3,greedy,first,0.0,6,-6,6.261059,8,8,782.632375
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy,0,greedy,expectimax_d3,second,1.0,12,6,0.0433004,8,8,5.41255
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy,1,expectimax_d3,greedy,first,1.0,12,6,4.050612,6,7,675.102
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy,1,greedy,expectimax_d3,second,0.0,6,-6,0.029412,5,6,5.8824
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy,2,expectimax_d3,greedy,first,1.0,12,3,5.0732067,10,11,507.32066999999995
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy,2,greedy,expectimax_d3,second,0.0,9,-3,0.0922481,9,10,10.249788888888888
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts,0,expectimax_d3,mcts,first,0.0,6,-6,6.2784032,10,12,627.84032
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts,0,mcts,expectimax_d3,second,1.0,12,6,1.4700317,10,12,147.00317
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts,1,expectimax_d3,mcts,first,1.0,12,6,3.3679063,6,7,561.3177166666667
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts,1,mcts,expectimax_d3,second,0.0,6,-6,0.7315357,5,6,146.30714
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts,2,expectimax_d3,mcts,first,0.0,9,-1,4.0869971,8,9,510.87463749999995
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts,2,mcts,expectimax_d3,second,1.0,10,1,1.0590377,8,9,132.37971249999998
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random,0,expectimax_d3,random,first,1.0,12,9,5.4120254,6,7,902.0042333333334
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random,0,random,expectimax_d3,second,0.0,3,-9,1.43e-05,5,6,0.00286
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random,1,expectimax_d3,random,first,1.0,12,12,3.270652,6,7,545.1086666666666
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random,1,random,expectimax_d3,second,0.0,0,-12,1.58e-05,5,6,0.0031600000000000005
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random,2,expectimax_d3,random,first,1.0,16,7,4.3521958,9,10,483.57731111111104
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random,2,random,expectimax_d3,second,0.0,9,-7,2.69e-05,8,9,0.0033625
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule,0,expectimax_d3,rule,first,1.0,12,6,5.2571102,8,8,657.1387749999999
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule,0,rule,expectimax_d3,second,0.0,6,-6,0.0220726,7,7,3.1532285714285715
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule,1,expectimax_d3,rule,first,1.0,12,6,4.375527,7,8,625.0752857142858
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule,1,rule,expectimax_d3,second,0.0,6,-6,0.0284754,6,7,4.7459
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule,2,expectimax_d3,rule,first,1.0,12,6,5.2366203,8,9,654.5775375000001
corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule,2,rule,expectimax_d3,second,0.0,6,-6,0.0470853,7,8,6.726471428571428
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2,0,greedy,expectimax_d2,first,0.0,6,-6,0.0557258,9,10,6.191755555555556
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2,0,expectimax_d2,greedy,second,1.0,12,6,0.9102627,9,10,101.1403
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2,1,greedy,expectimax_d2,first,1.0,12,3,0.045144,7,8,6.449142857142857
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2,1,expectimax_d2,greedy,second,0.0,9,-3,0.519703,6,7,86.61716666666666
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2,2,greedy,expectimax_d2,first,0.0,3,-9,0.0390395,7,7,5.577071428571428
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2,2,expectimax_d2,greedy,second,1.0,12,9,0.4881806,7,7,69.74008571428571
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3,0,greedy,expectimax_d3,first,0.0,6,-6,0.0573672,9,10,6.374133333333333
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3,0,expectimax_d3,greedy,second,1.0,12,6,8.8646935,9,10,984.9659444444444
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3,1,greedy,expectimax_d3,first,1.0,12,3,0.0468965,7,8,6.6995000000000005
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3,1,expectimax_d3,greedy,second,0.0,9,-3,4.6355748,6,7,772.5957999999999
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3,2,greedy,expectimax_d3,first,0.0,3,-9,0.0404082,7,7,5.7726
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3,2,expectimax_d3,greedy,second,1.0,12,9,3.5607809,7,7,508.68298571428573
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts,0,greedy,mcts,first,0.0,6,-6,0.1353951,10,12,13.539509999999998
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts,0,mcts,greedy,second,1.0,12,6,1.5488954,10,12,154.88953999999998
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts,1,greedy,mcts,first,1.0,12,6,0.0316795,6,7,5.279916666666667
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts,1,mcts,greedy,second,0.0,6,-6,0.7229215,5,6,144.5843
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts,2,greedy,mcts,first,0.0,6,-6,0.0444818,7,7,6.3545428571428575
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts,2,mcts,greedy,second,1.0,12,6,1.0143038,7,7,144.90054285714285
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random,0,greedy,random,first,1.0,15,12,0.0772759,12,13,6.439658333333333
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random,0,random,greedy,second,0.0,3,-12,3.68e-05,11,12,0.0033454545454545456
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random,1,greedy,random,first,1.0,12,12,0.0430544,6,7,7.1757333333333335
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random,1,random,greedy,second,0.0,0,-12,1.83e-05,5,6,0.00366
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random,2,greedy,random,first,1.0,11,8,0.0375731,7,7,5.367585714285714
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_random,2,random,greedy,second,0.0,3,-8,1.98e-05,6,6,0.0033000000000000004
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule,0,greedy,rule,first,0.0,9,-3,0.0656967,8,8,8.212087499999999
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule,0,rule,greedy,second,1.0,12,3,0.0645505,8,8,8.0688125
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule,1,greedy,rule,first,1.0,12,6,0.0665551,7,8,9.50787142857143
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule,1,rule,greedy,second,0.0,6,-6,0.0289439,6,7,4.8239833333333335
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule,2,greedy,rule,first,1.0,15,9,0.0473342,7,7,6.762028571428572
corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_rule,2,rule,greedy,second,0.0,6,-9,0.0161675,6,6,2.6945833333333336
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2,0,mcts,expectimax_d2,first,0.0,9,-3,1.1749184,8,9,146.8648
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2,0,expectimax_d2,mcts,second,1.0,12,3,0.9252362,8,9,115.65452499999999
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2,1,mcts,expectimax_d2,first,0.0,9,-3,1.1053346,7,8,157.90494285714286
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2,1,expectimax_d2,mcts,second,1.0,12,3,0.6382048,7,8,91.17211428571429
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2,2,mcts,expectimax_d2,first,1.0,12,3,1.2565911,9,10,139.62123333333335
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d2,2,expectimax_d2,mcts,second,0.0,9,-3,0.5371681,8,9,67.1460125
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3,0,mcts,expectimax_d3,first,0.0,9,-3,1.1092402,8,9,138.655025
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3,0,expectimax_d3,mcts,second,1.0,12,3,6.2334332,8,9,779.17915
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3,1,mcts,expectimax_d3,first,0.0,9,-3,1.0254047,7,8,146.48638571428572
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3,1,expectimax_d3,mcts,second,1.0,12,3,5.9021936,7,8,843.1705142857144
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3,2,mcts,expectimax_d3,first,0.0,0,-10,1.1081414,7,7,158.3059142857143
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_expectimax_d3,2,expectimax_d3,mcts,second,1.0,10,10,2.9196384,7,7,417.0912
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy,0,mcts,greedy,first,0.0,9,-3,1.1142089,8,9,139.27611249999998
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy,0,greedy,mcts,second,1.0,12,3,0.0645919,8,9,8.0739875
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy,1,mcts,greedy,first,1.0,12,3,0.9608676,7,8,137.26680000000002
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy,1,greedy,mcts,second,0.0,9,-3,0.0438023,6,7,7.3003833333333334
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy,2,mcts,greedy,first,1.0,13,4,1.2768449,9,10,141.87165555555555
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_greedy,2,greedy,mcts,second,0.0,9,-4,0.0642807,8,9,8.0350875
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random,0,mcts,random,first,1.0,12,12,0.6024952,5,6,120.49904
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random,0,random,mcts,second,0.0,0,-12,4.29e-05,4,5,0.010725
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random,1,mcts,random,first,1.0,12,9,0.9288573,6,7,154.80955
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random,1,random,mcts,second,0.0,3,-9,1.57e-05,5,6,0.0031399999999999996
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random,2,mcts,random,first,1.0,12,9,1.9302796,13,15,148.48304615384615
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_random,2,random,mcts,second,0.0,3,-9,3.37e-05,12,14,0.0028083333333333333
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule,0,mcts,rule,first,1.0,15,9,0.8991076,7,7,128.44394285714287
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule,0,rule,mcts,second,0.0,6,-9,0.019749,6,6,3.2914999999999996
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule,1,mcts,rule,first,1.0,12,3,1.0737376,7,8,153.39108571428574
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule,1,rule,mcts,second,0.0,9,-3,0.0304322,6,7,5.072033333333333
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule,2,mcts,rule,first,1.0,12,3,1.0280894,8,8,128.511175
corrected_reduced_board_bottleneck_7x7_goal10_r2,mcts_rule,2,rule,mcts,second,0.0,9,-3,0.0184569,7,7,2.6367
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2,0,random,expectimax_d2,first,0.0,0,-12,1.58e-05,6,7,0.0026333333333333334
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2,0,expectimax_d2,random,second,1.0,12,12,0.5333898,6,7,88.8983
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2,1,random,expectimax_d2,first,0.0,3,-9,1.7e-05,6,7,0.0028333333333333335
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2,1,expectimax_d2,random,second,1.0,12,9,0.2202361,6,7,36.70601666666666
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2,2,random,expectimax_d2,first,0.0,0,-13,2.63e-05,8,9,0.0032875
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d2,2,expectimax_d2,random,second,1.0,13,13,0.8620722,8,9,107.759025
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3,0,random,expectimax_d3,first,0.0,0,-12,2e-05,6,7,0.0033333333333333335
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3,0,expectimax_d3,random,second,1.0,12,12,6.1331365,6,7,1022.1894166666666
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3,1,random,expectimax_d3,first,0.0,3,-9,1.85e-05,6,7,0.0030833333333333333
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3,1,expectimax_d3,random,second,1.0,12,9,2.3440284,6,7,390.6714
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3,2,random,expectimax_d3,first,0.0,0,-12,2.72e-05,9,9,0.0030222222222222226
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_expectimax_d3,2,expectimax_d3,random,second,1.0,12,12,3.027788,9,9,336.4208888888889
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy,0,random,greedy,first,0.0,0,-12,1.53e-05,6,7,0.0025499999999999997
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy,0,greedy,random,second,1.0,12,12,0.0411269,6,7,6.8544833333333335
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy,1,random,greedy,first,0.0,3,-9,1.29e-05,6,7,0.00215
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy,1,greedy,random,second,1.0,12,9,0.017315,6,7,2.8858333333333337
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy,2,random,greedy,first,0.0,0,-13,1.81e-05,8,9,0.0022624999999999998
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_greedy,2,greedy,random,second,1.0,13,13,0.0536043,8,9,6.7005375
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts,0,random,mcts,first,0.0,3,-9,1.72e-05,7,8,0.002457142857142857
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts,0,mcts,random,second,1.0,12,9,0.9280826,7,8,132.58322857142858
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts,1,random,mcts,first,0.0,0,-12,2.26e-05,8,10,0.0028250000000000003
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts,1,mcts,random,second,1.0,12,12,1.1831424,8,10,147.8928
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts,2,random,mcts,first,0.0,0,-13,1.83e-05,8,9,0.0022875
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_mcts,2,mcts,random,second,1.0,13,13,1.0521328,8,9,131.5166
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule,0,random,rule,first,0.0,9,-3,1.61e-05,7,8,0.0023
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule,0,rule,random,second,1.0,12,3,0.0230431,7,8,3.2918714285714286
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule,1,random,rule,first,0.0,0,-15,1.18e-05,5,6,0.00236
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule,1,rule,random,second,1.0,15,15,0.0131352,5,6,2.62704
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule,2,random,rule,first,0.0,6,-6,1.78e-05,7,7,0.0025428571428571427
corrected_reduced_board_bottleneck_7x7_goal10_r2,random_rule,2,rule,random,second,1.0,12,6,0.0165183,7,7,2.3597571428571427
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2,0,rule,expectimax_d2,first,0.0,9,-3,0.0280787,8,8,3.5098375
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2,0,expectimax_d2,rule,second,1.0,12,3,0.6761845,8,8,84.5230625
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2,1,rule,expectimax_d2,first,0.0,9,-3,0.047986,7,7,6.855142857142858
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2,1,expectimax_d2,rule,second,1.0,12,3,0.7836958,7,7,111.95654285714286
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2,2,rule,expectimax_d2,first,0.0,9,-3,0.0114717,5,5,2.29434
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d2,2,expectimax_d2,rule,second,1.0,12,3,0.6373773,5,5,127.47546
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3,0,rule,expectimax_d3,first,0.0,9,-3,0.0352195,8,8,4.4024375000000004
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3,0,expectimax_d3,rule,second,1.0,12,3,5.4397721,8,8,679.9715125
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3,1,rule,expectimax_d3,first,0.0,9,-3,0.0428663,7,7,6.123757142857143
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3,1,expectimax_d3,rule,second,1.0,12,3,5.8957923,7,7,842.2560428571429
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3,2,rule,expectimax_d3,first,0.0,6,-6,0.0176831,5,5,3.53662
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_expectimax_d3,2,expectimax_d3,rule,second,1.0,12,6,4.4298855,5,5,885.9771000000001
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy,0,rule,greedy,first,0.0,9,-6,0.0243187,8,8,3.0398375
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy,0,greedy,rule,second,1.0,15,6,0.0387844,8,8,4.84805
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy,1,rule,greedy,first,0.0,3,-9,0.0085934,5,5,1.7186799999999998
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy,1,greedy,rule,second,1.0,12,9,0.0129804,5,5,2.5960799999999997
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy,2,rule,greedy,first,0.0,6,-6,0.0168878,5,5,3.3775600000000003
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_greedy,2,greedy,rule,second,1.0,12,6,0.028448,5,5,5.6896
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_mcts,0,rule,mcts,first,1.0,12,12,0.0282802,5,6,5.656039999999999
corrected_reduced_board_bottleneck_7x7_goal10_r2,rule_mcts,0,mcts,rule,second,0.0,0,-12,0.505156,4,5,126.28900000000002
